longitude,latitude,prec_hiver,prec_printemps,prec_ete,prec_automne,Tmin_hiver,Tmin_printemps,Tmin_ete,Tmin_automne,Tmax_hiver,Tmax_printemps,Tmax_ete,Tmax_automne
-2.192,26.39,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.187,26.39,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.089,26.39,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.19,26.391,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.182,26.391,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.084,26.391,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.185,26.392,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.099,26.392,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.192,26.393,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.18,26.393,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.094,26.393,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.188,26.394,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.09,26.394,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.183,26.395,0.26666668,0.23333333,0.29999998,1.6,9.083333,20.333334,29.666666,21.416666,23.333334,35.333332,44.75,35.5
-2.085,26.395,0.26666668,0.23333333,0.29999998,1.6,9.0,20.333334,29.666666,21.333334,23.333334,35.333332,44.666668,35.5
-2.485,26.417,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
-2.486,26.42,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
-2.481,26.421,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
-2.492,26.423,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
-2.487,26.424,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
-2.482,26.425,0.26666668,0.23333333,0.33333334,1.775,9.0,20.333334,29.666666,21.666666,23.333334,35.333332,44.666668,35.666668
8.516,26.517,2.1499999,2.2666667,0.41666666,1.4083333,5.8333335,17.75,27.25,19.083334,23.0,34.083332,42.583332,34.25
8.515,26.518,2.1499999,2.2666667,0.41666666,1.4083333,5.8333335,17.75,27.25,19.083334,23.0,34.083332,42.583332,34.25
8.515,26.52,2.1499999,2.2666667,0.41666666,1.4083333,5.8333335,17.75,27.25,19.083334,23.0,34.083332,42.583332,34.25
8.485,26.522,2.1666667,2.25,0.42499998,1.5083333,6.0833335,18.0,27.333334,19.333334,23.083334,34.416668,42.666668,34.416668
8.516,26.523,2.1499999,2.2666667,0.41666666,1.4083333,5.8333335,17.75,27.25,19.083334,23.0,34.083332,42.583332,34.25
3.702,26.609,1.9833332,1.5999999,0.65000004,0.8333333,7.8333335,18.0,28.75,20.75,23.333334,33.75,44.0,35.0
1.654,26.619,0.90000004,0.36666667,0.33333334,1.1833334,9.25,19.333334,29.833334,22.333334,24.333334,35.5,45.083332,36.666668
1.653,26.62,0.90000004,0.36666667,0.33333334,1.1833334,9.25,19.333334,29.833334,22.333334,24.333334,35.5,45.083332,36.666668
0.219,26.695,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.207,26.697,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.213,26.698,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.206,26.702,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.211,26.703,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.217,26.704,0.3416667,0.13333334,0.083333336,1.1833334,9.916667,20.0,30.666666,22.333334,23.916666,35.583332,45.25,36.25
0.273,26.719,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.271,26.72,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.274,26.72,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.27,26.721,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.269,26.724,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.309,26.735,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.309,26.736,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.308,26.737,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.302,26.738,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.306,26.739,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
0.309,26.739,0.45833334,0.13333334,0.33333334,1.2416667,9.416667,19.583334,30.0,22.166666,23.333334,34.833332,44.583332,35.666668
-6.886,26.844,1.2666667,0.2,1.0666667,9.575,10.333333,19.833334,29.0,20.666666,25.333334,34.916668,44.0,34.666668
2.611,26.877,1.6583334,1.35,0.33333334,0.8666666,8.0,18.583334,29.333334,21.5,23.333334,34.333332,44.166668,35.666668
0.09,26.904,0.4333333,0.116666675,0.33333334,1.2666668,9.0,19.25,29.666666,21.666666,23.0,34.666668,44.333332,35.333332
0.087,26.908,0.4333333,0.116666675,0.33333334,1.2666668,9.0,19.25,29.666666,21.666666,23.0,34.666668,44.333332,35.333332
-0.522,27.06,0.2,0.10833334,0.33333334,1.1,8.666667,19.333334,29.5,21.333334,23.5,35.333332,44.916668,35.666668
-0.521,27.06,0.2,0.10833334,0.33333334,1.1,8.666667,19.333334,29.5,21.333334,23.5,35.333332,44.916668,35.666668
2.481,27.087,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.485,27.087,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.488,27.087,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.481,27.088,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.483,27.088,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.485,27.088,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.487,27.088,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.482,27.09,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.486,27.09,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.476,27.091,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.484,27.091,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.485,27.091,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.478,27.092,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
2.483,27.092,1.5583334,1.1583333,0.33333334,0.8333333,7.9166665,18.416666,29.25,20.916666,23.25,34.416668,44.5,35.333332
8.798,27.118,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.8,27.12,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
2.539,27.123,1.5749999,1.2499999,0.33333334,0.8333333,7.4166665,18.166666,29.0,20.666666,23.25,34.333332,44.333332,35.333332
0.789,27.126,0.4416667,0.1,0.33333334,0.9666667,8.0,18.666666,29.333334,21.0,23.0,34.0,44.0,35.25
8.802,27.148,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.8,27.149,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.801,27.149,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.802,27.149,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.799,27.15,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.802,27.15,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.801,27.151,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.803,27.151,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.804,27.151,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.805,27.151,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.806,27.151,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.802,27.152,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.804,27.152,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.806,27.152,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.801,27.153,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
8.805,27.153,2.3666666,2.3833334,0.55,1.1,5.6666665,17.0,27.0,18.666666,22.333334,33.666668,42.333332,33.666668
2.431,27.174,1.5499998,1.1333333,0.33333334,0.8333333,8.25,18.666666,29.333334,21.416666,23.5,34.666668,45.0,35.666668
2.51,27.18,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.513,27.18,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.514,27.18,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.507,27.181,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.509,27.181,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.511,27.181,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.513,27.182,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.508,27.183,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.51,27.183,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.511,27.183,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.513,27.183,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.508,27.184,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.51,27.184,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.511,27.184,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.512,27.184,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.51,27.185,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.512,27.185,1.5749998,1.2166666,0.33333334,0.8333333,8.0,18.583334,29.25,20.916666,23.333334,34.666668,45.0,35.666668
2.466,27.192,1.5499998,1.1333333,0.33333334,0.8333333,8.25,18.666666,29.333334,21.416666,23.5,34.666668,45.0,35.666668
2.462,27.196,1.5499998,1.1333333,0.33333334,0.8333333,8.25,18.666666,29.333334,21.416666,23.5,34.666668,45.0,35.666668
2.466,27.197,1.5499998,1.1333333,0.33333334,0.8333333,8.25,18.666666,29.333334,21.416666,23.5,34.666668,45.0,35.666668
2.466,27.2,1.5499998,1.1333333,0.33333334,0.8333333,8.25,18.666666,29.333334,21.416666,23.5,34.666668,45.0,35.666668
-0.645,27.217,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.634,27.219,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.646,27.222,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.641,27.223,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.635,27.224,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.648,27.226,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
-0.642,27.227,0.2,0.1,0.33333334,1.2333333,8.333333,19.25,29.333334,21.25,23.666666,35.5,45.25,36.0
2.525,27.283,1.5333333,1.2416667,0.33333334,0.81666666,8.166667,18.666666,29.333334,21.666666,23.416666,34.666668,45.0,35.666668
2.049,27.289,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.05,27.289,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.051,27.289,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
-0.033,27.29,0.4333333,0.1,0.33333334,1.1999999,7.6666665,18.333334,28.666666,20.666666,23.0,35.25,45.0,35.5
2.049,27.292,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
-0.035,27.296,0.4333333,0.1,0.33333334,1.1999999,7.6666665,18.333334,28.666666,20.666666,23.0,35.25,45.0,35.5
-0.029,27.297,0.4333333,0.1,0.33333334,1.1999999,7.6666665,18.333334,28.666666,20.666666,23.0,35.25,45.0,35.5
2.068,27.297,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.069,27.297,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.066,27.3,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
-0.036,27.302,0.4333333,0.1,0.33333334,1.1999999,7.6666665,18.333334,28.666666,20.666666,23.0,35.25,45.0,35.5
-0.067,27.318,0.4333333,0.1,0.33333334,1.1999999,7.6666665,18.333334,28.666666,20.666666,23.0,35.25,45.0,35.5
2.045,27.322,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.046,27.322,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.048,27.323,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.048,27.324,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.044,27.325,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.045,27.325,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.047,27.325,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.043,27.326,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.049,27.326,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.071,27.326,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.071,27.328,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.072,27.328,1.1333333,0.85833335,0.33333334,0.95,7.5,18.333334,29.25,20.75,22.833334,34.333332,44.5,35.0
2.092,27.342,1.1916667,0.95,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,34.083332,44.166668,34.833332
2.093,27.343,1.1916667,0.95,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,34.083332,44.166668,34.833332
2.097,27.344,1.1916667,0.95,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,34.083332,44.166668,34.833332
2.055,27.347,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.348,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.054,27.348,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.349,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.05,27.349,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.35,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.35,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.054,27.35,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.047,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.05,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.053,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.054,27.351,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.352,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.05,27.352,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.052,27.352,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.047,27.353,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.353,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.361,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.052,27.361,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.053,27.362,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.056,27.362,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.048,27.363,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.052,27.363,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.054,27.363,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.048,27.364,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.364,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.049,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.05,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.051,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.052,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.054,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.055,27.365,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.043,27.366,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.048,27.366,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.052,27.366,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
2.057,27.367,1.1083333,0.84166664,0.33333334,0.9666667,7.3333335,17.833334,29.0,20.666666,22.666666,33.833332,44.083332,34.666668
